'sound$','word$','test$','tran$','timeLab','f1','f2','f3',f3f2
RealWordRep_667L46FS4,red,Test15,r:$w,290.5086596,658.5781719,2004.755688,3447.034507,1442.278819
RealWordRep_667L46FS4,wet,Test16,w,296.4010527,533.2748248,2063.510636,3869.258164,1805.747528
RealWordRep_667L46FS4,running,Test19,$w,309.7558424,803.3792047,1755.086755,3703.300621,1948.213866
RealWordRep_667L46FS4,wind,Test30,w,360.7227403,589.2055714,1726.238767,3476.39946,1750.160693
RealWordRep_667L46FS4,walk,Test37,w,398.3738662,753.808136,2022.43082,3662.875605,1640.444785
RealWordRep_667L46FS4,rain,Test38,$w,405.6411211,669.3073624,1733.272858,3136.535466,1403.262608
RealWordRep_667L46FS4,waiting,Test41,$r:w,425.7854296,782.5797362,1972.791996,3556.539761,1583.747765
RealWordRep_667L46FS4,ring,Test47,$w,459.6332523,415.2318415,2320.30183,3506.082737,1185.780907
RealWordRep_667L46FS4,raisins,Test48,$w,464.01786,1665.884986,3540.661208,4496.506791,955.8455831
RealWordRep_667L46FS4,water,Test50,w,475.2017078,579.8144933,1415.620496,3305.857968,1890.237472
RealWordRep_667L46FS4,watch,Test51,w,481.7278331,774.4514593,1829.56417,3659.905401,1830.341232
RealWordRep_667L46FS4,washer,Test65,w,596.0828311,818.8363665,2000.552301,3626.035202,1625.482901
RealWordRep_667L46FS4,rocking,Test66,$w,601.4512812,806.9372275,1953.515094,3472.785297,1519.270203
RealWordRep_667L46FS4,web,Test78,$hw,707.2701701,841.3462721,1653.745525,3555.22442,1901.478896
RealWordRep_667L46FS4,rabbit,Test80,$w:r,716.5016944,669.8778024,1964.059223,3959.164264,1995.10504
RealWordRep_667L46FS4,red,Test86,$w,752.0417169,435.6535294,1977.844148,3964.025445,1986.181297
RealWordRep_667L46FS4,rock,Test88,$other,762.1267763,911.023916,1725.256301,3584.51419,1859.257889
RealWordRep_667L46FS4,wet,Test90,w,779.628288,633.7941416,2333.852407,3947.855244,1614.002837
RealWordRep_668L49MS4,red,Test2,$other,99.64333849,937.4706827,1611.672221,3007.169547,1395.497325
RealWordRep_668L49MS4,web,Test4,w:$r,112.2643091,941.1921121,1692.863695,3858.179313,2165.315618
RealWordRep_668L49MS4,rock,Test7,$other,120.6628971,238.5076646,2096.18158,3804.796922,1708.615342
RealWordRep_668L49MS4,rabbit,Test10,$w,135.9121136,787.0091361,1933.594156,4174.722672,2241.128515
RealWordRep_668L49MS4,wet,Test12,$other,148.3894711,623.523315,2063.08472,3994.732954,1931.648234
RealWordRep_668L49MS4,wheel,Test17,w,167.1266321,646.463801,1572.64307,3065.855411,1493.212341
RealWordRep_668L49MS4,watch,Test24,w,190.3776919,689.9157302,1736.371092,3474.149737,1737.778645
RealWordRep_668L49MS4,window,Test28,w:$r,217.4521931,601.3699817,1176.598912,4215.855539,3039.256627
RealWordRep_668L49MS4,water,Test33,w,264.5293848,435.2344217,1861.14488,4041.038574,2179.893694
RealWordRep_668L49MS4,washer,Test35,w,298.1426848,538.569543,2017.804991,3186.777975,1168.972984
RealWordRep_668L49MS4,ring,Test39,$w:r,319.2324942,297.5492879,1639.626571,3153.966474,1514.339903
RealWordRep_668L49MS4,wind,Test43,w,345.9919453,416.5531023,1407.309951,3634.63826,2227.32831
RealWordRep_668L49MS4,waiting,Test51,$other,377.3842154,330.2963215,2056.788895,3159.222534,1102.433639
RealWordRep_668L49MS4,running,Test55,$w,400.6114106,759.0527376,1381.562047,2988.008378,1606.446331
RealWordRep_668L49MS4,walk,Test57,w,407.124764,956.1974892,1744.436572,4099.318079,2354.881507
RealWordRep_668L49MS4,raisins,Test64,r,425.5878248,1492.49881,3230.507453,4753.584615,1523.077162
RealWordRep_668L49MS4,reading,Test65,r:$w,427.9415778,455.4737743,2170.505941,3671.420645,1500.914704
RealWordRep_668L49MS4,red,Test75,r:$w,465.0035333,1213.7098,2463.591777,3556.020835,1092.429058
RealWordRep_668L49MS4,rabbit,Test83,r:$w,485.4795933,739.6537379,1940.012569,3736.207977,1796.195407
RealWordRep_668L49MS4,web,Test84,w:$r,487.6564739,808.8057207,1778.824754,3252.141915,1473.317161
RealWordRep_668L49MS4,wet,Test86,w:$r,493.149372,645.5654324,1594.440787,3467.058788,1872.618001
RealWordRep_668L49MS4,rock,Test89,$w,502.9540765,320.1707781,1875.396567,3510.832556,1635.43599
RealWordRep_669L49MS4,web,Test2,w,653.7218828,416.8831314,2061.871298,3461.92131,1400.050011
RealWordRep_669L49MS4,rabbit,Test5,r,667.5253464,911.3245013,1711.681284,2417.10816,705.4268759
RealWordRep_669L49MS4,wet,Test9,w,680.9327283,573.0357321,2296.46758,4345.276165,2048.808585
RealWordRep_669L49MS4,rock,Test14,r,705.665931,466.3342624,1681.890074,3068.068841,1386.178767
RealWordRep_669L49MS4,red,Test16,r,713.6569819,465.0124744,1317.621476,3358.713736,2041.09226
RealWordRep_669L49MS4,watch,Test20,w,726.2692531,471.8778603,1184.193638,3187.871979,2003.678341
RealWordRep_669L49MS4,ring,Test22,r,731.7934195,401.8332177,1587.644459,3295.946709,1708.30225
RealWordRep_669L49MS4,wind,Test23,w,734.8144415,535.1184535,1142.924883,3809.41929,2666.494408
RealWordRep_669L49MS4,rocking,Test28,r,749.7474839,389.7171026,1437.966294,3144.37117,1706.404876
RealWordRep_669L49MS4,raisins,Test31,r,758.9478316,399.1789877,2191.750269,2823.934996,632.1847265
RealWordRep_669L49MS4,wheel,Test34,w,778.1610128,823.1917053,1976.280048,4205.066451,2228.786403
RealWordRep_669L49MS4,rain,Test43,r,808.4961932,411.59534,2028.580524,3685.646725,1657.066201
RealWordRep_669L49MS4,washer,Test45,w,814.9731539,398.7546858,1392.375049,4264.304782,2871.929733
RealWordRep_669L49MS4,window,Test56,w,848.4630774,420.1961985,1449.92447,2699.137783,1249.213313
RealWordRep_669L49MS4,water,Test65,w,885.1829133,503.059478,1125.885967,3692.049607,2566.16364
RealWordRep_669L49MS4,walk,Test67,w,893.7045085,459.3827131,993.7627298,3623.419004,2629.656274
RealWordRep_669L49MS4,running,Test71,r,912.2244677,389.4922345,1717.897385,3596.23486,1878.337475
RealWordRep_669L49MS4,waiting,Test72,w,915.1114825,431.5649621,1218.448843,3698.350469,2479.901626
RealWordRep_669L49MS4,reading,Test74,r,920.7713432,376.1249214,1772.816645,2713.771694,940.9550485
RealWordRep_669L49MS4,rabbit,Test76,r,926.8672023,364.3656343,1679.703203,3020.777019,1341.073815
RealWordRep_669L49MS4,web,Test78,w,932.609236,500.2707804,2799.005904,4574.870975,1775.865071
RealWordRep_669L49MS4,wet,Test84,w,950.3472392,618.0300121,2837.080821,4475.398686,1638.317865
RealWordRep_669L49MS4,rock,Test85,r,953.0331728,393.0428272,1912.467795,3512.343466,1599.875671
RealWordRep_669L49MS4,red,Test90,r,970.3719605,384.9655207,2046.791834,2778.423771,731.6319364
RealWordRep_671L48MS4,red,Test1,r,184.5494218,576.7708013,1532.428693,3825.341494,2292.912801
RealWordRep_671L48MS4,wet,Test3,$r:w,190.8080933,785.9757188,1550.0044,3392.878078,1842.873678
RealWordRep_671L48MS4,rock,Test5,$w,196.8266008,569.0989533,2636.524685,4431.225062,1794.700377
RealWordRep_671L48MS4,rabbit,Test9,r:$w,207.9007706,401.7762424,2020.667974,3686.537386,1665.869412
RealWordRep_671L48MS4,web,Test10,$r:w,210.6379569,508.9878802,1872.345831,3604.279269,1731.933438
RealWordRep_671L48MS4,window,Test23,w:$r,260.6838079,335.3854716,1340.338965,3205.248859,1864.909895
RealWordRep_671L48MS4,ring,Test24,$w,263.3876385,481.3860729,1153.41923,2920.17321,1766.75398
RealWordRep_671L48MS4,washer,Test26,w,269.2319064,630.9440791,1859.909668,3262.539003,1402.629335
RealWordRep_671L48MS4,reading,Test31,$w:r,284.6591587,371.3091392,2990.350836,3798.345286,807.9944509
RealWordRep_671L48MS4,wind,Test34,w:$r,292.4938818,374.6002073,1556.00806,2956.226491,1400.218431
RealWordRep_671L48MS4,watch,Test37,w,305.0516186,364.0887801,2294.085705,3782.108126,1488.02242
RealWordRep_671L48MS4,water,Test41,w,316.6035415,610.5938215,1888.985409,3006.010891,1117.025483
RealWordRep_671L48MS4,walk,Test47,w,341.7290578,600.2092807,1459.351477,3508.931778,2049.5803
RealWordRep_671L48MS4,rocking,Test52,$w,356.3317295,1012.789673,1519.202539,4748.498388,3229.29585
RealWordRep_671L48MS4,rain,Test53,$w:r,359.3434443,449.6336817,2118.92041,3383.749169,1264.828758
RealWordRep_671L48MS4,waiting,Test59,w,383.4015602,447.7607625,1873.334389,3807.528053,1934.193664
RealWordRep_671L48MS4,running,Test65,$w,401.0432032,328.5595695,2066.456861,3078.682259,1012.225398
RealWordRep_671L48MS4,wheel,Test67,$other,406.4514326,419.0877957,1726.086714,3374.276237,1648.189523
RealWordRep_671L48MS4,rabbit,Test78,r:$w,457.5229138,1306.325652,3351.243165,4708.244006,1357.000841
RealWordRep_671L48MS4,web,Test79,w:$r,460.2347902,432.4966733,2081.001123,3621.147638,1540.146515
RealWordRep_671L48MS4,wet,Test87,$r:w,492.0597605,445.1763249,2026.66824,4062.509436,2035.841195
RealWordRep_671L48MS4,red,Test88,r:$w,494.9514903,325.5855404,1834.370021,3374.155368,1539.785347
RealWordRep_671L48MS4,rock,Test90,$w,511.4863678,764.4778717,1668.209408,4159.608176,2491.398767
RealWordRep_673L47MS4,rabbit,Test2,$w,222.2804881,566.5418266,2523.350282,4266.996679,1743.646397
RealWordRep_673L47MS4,wet,Test3,w,225.2782479,601.7699295,2442.396805,4063.930121,1621.533316
RealWordRep_673L47MS4,web,Test6,w,234.1447553,419.9261517,2451.95374,3652.116216,1200.162476
RealWordRep_673L47MS4,rock,Test12,$w,253.5247024,573.4659075,1805.392095,3546.073715,1740.68162
RealWordRep_673L47MS4,red,Test13,$w,256.3562938,350.1759588,2065.902307,3676.968673,1611.066366
RealWordRep_673L47MS4,rain,Test20,$w,277.8254006,419.3376547,2166.183721,3879.192912,1713.009191
RealWordRep_673L47MS4,waiting,Test21,w,280.4951961,504.366499,2148.450122,3857.611287,1709.161165
RealWordRep_673L47MS4,running,Test25,$w,300.8328256,668.3372925,2168.182918,3513.662239,1345.479321
RealWordRep_673L47MS4,reading,Test26,$w,307.5333384,471.3868654,2272.875184,3456.256184,1183.381001
RealWordRep_673L47MS4,watch,Test27,w,310.6380244,490.2289399,2807.780094,4037.664469,1229.884374
RealWordRep_673L47MS4,window,Test29,w,316.6807564,482.0779731,1370.462549,3175.298409,1804.83586
RealWordRep_673L47MS4,wheel,Test33,w,328.5605593,403.7636887,1656.514183,3647.947932,1991.43375
RealWordRep_673L47MS4,wind,Test45,w,365.3079156,338.7385501,1918.441959,3633.256255,1714.814295
RealWordRep_673L47MS4,ring,Test52,$w,386.0336287,476.1893302,1680.62791,3602.201624,1921.573714
RealWordRep_673L47MS4,water,Test53,w,388.6823365,425.9064274,1787.483746,3393.004195,1605.520449
RealWordRep_673L47MS4,rocking,Test65,$w,427.1205409,735.739137,2139.236901,4213.776025,2074.539125
RealWordRep_673L47MS4,washer,Test66,w,430.0565533,396.104888,1751.571545,3431.702513,1680.130968
RealWordRep_673L47MS4,walk,Test67,w,433.0667829,502.9580253,1782.058108,3469.577912,1687.519804
RealWordRep_673L47MS4,raisins,Test70,$w,441.4708814,422.0181374,2415.369906,3188.63618,773.2662745
RealWordRep_673L47MS4,red,Test76,$w,462.1680987,493.6564354,2343.955914,3624.772414,1280.8165
RealWordRep_673L47MS4,web,Test80,w,474.0095805,430.4078739,2351.991516,3641.817012,1289.825496
RealWordRep_673L47MS4,rock,Test81,$w,476.5736502,586.5425264,2741.984747,3692.868502,950.8837557
RealWordRep_673L47MS4,wet,Test83,w,482.5207923,360.0485851,1403.861926,3219.013495,1815.15157
RealWordRep_673L47MS4,rabbit,Test88,$w,508.0888981,427.7108071,2107.127401,3702.022095,1594.894694
RealWordRep_674L44MS3,rock,Test1,$w,73.37423072,637.440966,2155.290172,3868.807941,1713.517768
RealWordRep_674L44MS3,wet,Test6,w,97.10936263,394.8612672,2235.113932,3653.624205,1418.510273
RealWordRep_674L44MS3,red,Test8,$w,105.3218233,283.4272143,2316.399012,3355.910291,1039.511279
RealWordRep_674L44MS3,web,Test10,w,112.0016467,655.5015056,2604.889482,3861.409228,1256.519746
RealWordRep_674L44MS3,rabbit,Test11,$w,114.7537282,440.6489437,1891.391151,3321.013343,1429.622193
RealWordRep_674L44MS3,rocking,Test21,$w,157.2106042,1011.457628,1174.806526,3400.95641,2226.149884
RealWordRep_674L44MS3,window,Test23,w,163.6914522,1448.810189,3229.040086,4793.418756,1564.37867
RealWordRep_674L44MS3,washer,Test27,w,177.2715998,310.712725,2361.297275,4186.388484,1825.091209
RealWordRep_674L44MS3,waiting,Test29,w,187.8826496,357.5524963,2274.202351,3324.601682,1050.399331
RealWordRep_674L44MS3,walk,Test30,w,191.7314741,325.0534801,2555.823302,3850.316318,1294.493016
RealWordRep_674L44MS3,water,Test32,w,205.7263164,492.4293631,2559.556763,4338.543196,1778.986433
RealWordRep_674L44MS3,watch,Test37,$other,225.8524004,512.5506935,1564.687638,3864.566516,2299.878878
RealWordRep_674L44MS3,wind,Test38,w,229.6712395,670.052017,2724.595893,4042.479733,1317.883841
RealWordRep_674L44MS3,rain,Test53,$w,315.2572784,345.3043547,1797.996519,3518.657397,1720.660878
RealWordRep_674L44MS3,reading,Test55,$w,324.3314262,391.9758611,2084.784411,3651.696914,1566.912503
RealWordRep_674L44MS3,raisins,Test57,$w,335.0205453,1269.024924,2711.779362,4629.887943,1918.108581
RealWordRep_674L44MS3,running,Test65,$w,383.0802514,1375.028151,2545.52434,4119.300161,1573.775821
RealWordRep_674L44MS3,ring,Test68,$w,393.8904545,314.949557,1525.678155,3590.274454,2064.596298
RealWordRep_674L44MS3,wheel,Test72,w,407.5607151,314.8438849,2031.798623,3915.434015,1883.635391
RealWordRep_674L44MS3,web,Test78,w,430.3174666,334.8792251,2137.097545,3806.171192,1669.073647
RealWordRep_674L44MS3,red,Test82,$w,449.4872775,342.8984843,2377.552499,3679.716144,1302.163645
RealWordRep_674L44MS3,rabbit,Test83,$w,452.8606182,550.9118397,3128.091063,4779.013644,1650.922581
RealWordRep_674L44MS3,rock,Test84,$w,455.8391741,395.3922252,2275.134629,3660.904249,1385.769619
RealWordRep_674L44MS3,wet,Test88,w,473.6729871,294.3395399,1953.316687,3445.535173,1492.218486
RealWordRep_678L42FS3,wet,Test1,w:$r,116.4098761,1290.992313,3198.797906,4792.750453,1593.952547
RealWordRep_678L42FS3,web,Test7,w:$r,156.8645199,404.55709,1513.641832,3827.564195,2313.922363
RealWordRep_678L42FS3,rabbit,Test9,r:$w,163.7496424,534.5278863,2159.974724,3614.351729,1454.377005
RealWordRep_678L42FS3,rock,Test11,$w:r,170.0765877,524.3356385,2250.064074,3974.34569,1724.281616
RealWordRep_678L42FS3,red,Test15,$w,209.6290304,773.0010052,2337.213434,4285.110973,1947.897539
RealWordRep_678L42FS3,rocking,Test19,$w,288.6055427,1439.796322,2718.36334,4220.509194,1502.145855
RealWordRep_678L42FS3,ring,Test20,$w:r,296.7208187,739.8296824,1976.150133,3329.775617,1353.625484
RealWordRep_678L42FS3,rain,Test26,r:$w,327.7021602,991.3577139,1801.607812,3411.909161,1610.301348
RealWordRep_678L42FS3,reading,Test27,r:$w,330.699331,424.6107731,2292.650492,3651.653141,1359.002649
RealWordRep_678L42FS3,watch,Test29,w,339.0840957,1043.830942,2538.40325,4055.506736,1517.103486
RealWordRep_678L42FS3,window,Test36,w:$r,375.2445549,557.6127103,1895.327465,3112.979403,1217.651938
RealWordRep_678L42FS3,wheel,Test40,w:$r,390.1952434,381.8607072,2393.348091,3315.306795,921.9587038
RealWordRep_678L42FS3,water,Test45,$other,409.124144,683.8251695,2170.597498,2514.141306,343.5438082
RealWordRep_678L42FS3,walk,Test47,w:$r,426.7477978,888.6469658,2047.322376,3814.315863,1766.993487
RealWordRep_678L42FS3,wind,Test65,$other,576.5224905,421.4709127,1783.480191,3592.179747,1808.699556
RealWordRep_678L42FS3,running,Test68,$w,610.0956772,678.363162,2306.406073,3524.867265,1218.461192
RealWordRep_678L42FS3,washer,Test69,w,613.5313906,453.5493021,2436.311288,4254.359641,1818.048353
RealWordRep_678L42FS3,raisins,Test72,$w:r,626.8185649,617.3357228,1716.702836,3421.712745,1705.009909
RealWordRep_678L42FS3,waiting,Test73,w:$r,630.6974413,596.1600019,2226.086496,3990.868213,1764.781717
RealWordRep_678L42FS3,red,Test78,$w:r,655.5382574,448.2352574,1970.133717,3455.508225,1485.374508
RealWordRep_678L42FS3,rabbit,Test79,$w,658.6061983,1135.839871,2696.678148,3440.584822,743.9066738
RealWordRep_678L42FS3,wet,Test81,$r:w,667.8352523,549.2280786,1682.365808,3478.565395,1796.199587
RealWordRep_678L42FS3,web,Test86,w:$r,706.0347456,628.1758737,1953.935147,3734.027191,1780.092044
RealWordRep_678L42FS3,rock,Test87,$w:r,709.5619296,1031.759063,2346.209248,3835.167909,1488.958661
RealWordRep_679L46MS4,rock,Test5,$w,143.7933385,448.2460511,1447.546541,2799.393249,1351.846708
RealWordRep_679L46MS4,rabbit,Test6,r,148.8201369,479.7578602,1445.112019,2139.840324,694.7283058
RealWordRep_679L46MS4,wet,Test8,$r,156.1111063,709.2830305,2054.479469,2698.265638,643.7861695
RealWordRep_679L46MS4,web,Test11,$r,171.820761,399.8354175,1903.88907,3082.137068,1178.247998
RealWordRep_679L46MS4,red,Test14,r,183.0411213,680.3200603,1733.795575,2461.603967,727.8083921
RealWordRep_679L46MS4,walk,Test17,w,199.9482926,435.6521107,2438.38605,3715.022467,1276.636417
RealWordRep_679L46MS4,ring,Test30,r,295.5488458,431.6780203,1480.480285,2812.202625,1331.722341
RealWordRep_679L46MS4,raisins,Test40,r:$w,393.8325456,471.4004447,2407.370384,3372.040657,964.6702727
RealWordRep_679L46MS4,watch,Test41,w,397.3797134,800.5431534,2013.68953,3970.882848,1957.193319
RealWordRep_679L46MS4,running,Test46,$other,417.9653331,541.7713899,1695.209955,3180.906897,1485.696942
RealWordRep_679L46MS4,water,Test49,w:$r,457.9846852,897.7768323,2626.698908,3639.962127,1013.263219
RealWordRep_679L46MS4,waiting,Test57,$r:w,506.5344412,576.8577641,2314.265134,3822.053285,1507.788151
RealWordRep_679L46MS4,reading,Test61,$w:r,520.1546994,643.0618183,1729.899062,3202.48534,1472.586279
RealWordRep_679L46MS4,window,Test62,w:$r,523.6711871,575.4679095,1337.199311,3026.328652,1689.129341
RealWordRep_679L46MS4,wind,Test63,$other,551.2238391,479.1471135,2467.387004,3582.488974,1115.10197
RealWordRep_679L46MS4,rocking,Test65,$w,564.5085935,1009.29217,2614.152524,3897.390499,1283.237975
RealWordRep_679L46MS4,washer,Test70,w,607.2625328,648.8715559,2074.143098,3313.519448,1239.37635
RealWordRep_679L46MS4,wheel,Test72,w,614.8724083,1166.421141,2363.596692,4112.73715,1749.140459
RealWordRep_679L46MS4,rain,Test74,r,619.9866019,576.5123119,1755.774987,3091.491461,1335.716474
RealWordRep_679L46MS4,red,Test78,r,650.7694624,460.7373097,1747.144218,3298.728896,1551.584678
RealWordRep_679L46MS4,wet,Test83,$other,688.9504451,527.1819462,2342.90817,3403.343068,1060.434898
RealWordRep_679L46MS4,rock,Test85,r,703.8299682,475.3009307,2650.269349,4514.760806,1864.491457
RealWordRep_679L46MS4,web,Test86,$r:w,707.8143017,517.7239315,1809.469461,3184.764677,1375.295216
RealWordRep_679L46MS4,rabbit,Test90,r,741.1499784,1062.363474,2749.509957,4307.585495,1558.075538
RealWordRep_680L42MS3,rabbit,Test1,$other,79.45045713,360.0199494,1415.99764,3338.917972,1922.920332
RealWordRep_680L42MS3,wet,Test3,w:$r,90.14363707,399.8234832,1535.494028,3668.813024,2133.318997
RealWordRep_680L42MS3,web,Test10,w:$r,112.6292782,380.3686184,1209.059588,3451.709099,2242.64951
RealWordRep_680L42MS3,rock,Test12,$w:r,119.34201,385.1583412,1375.488552,3873.361132,2497.872581
RealWordRep_680L42MS3,red,Test13,$w:r,122.3398226,354.5605748,1363.487763,3895.887407,2532.399644
RealWordRep_680L42MS3,rain,Test17,$other,136.4935809,315.13686,1603.842746,2947.30432,1343.461574
RealWordRep_680L42MS3,raisins,Test31,r:$w,191.6275995,278.8682865,2115.622385,3764.065746,1648.443361
RealWordRep_680L42MS3,ring,Test32,$w:r,195.6200345,316.65453,1871.104865,3399.394232,1528.289368
RealWordRep_680L42MS3,reading,Test37,$other,213.2108849,530.5447742,1889.155406,3425.492723,1536.337317
RealWordRep_680L42MS3,watch,Test39,w,220.0482341,397.1166692,1275.680524,3620.812371,2345.131847
RealWordRep_680L42MS3,rocking,Test45,$w:r,242.4250073,426.8257289,1420.976633,4571.857699,3150.881066
RealWordRep_680L42MS3,wind,Test53,w,271.647599,323.445238,1391.540045,3377.419287,1985.879242
RealWordRep_680L42MS3,waiting,Test54,w:$r,275.0273012,389.8744785,1948.142393,3705.985735,1757.843341
RealWordRep_680L42MS3,water,Test56,w,282.578762,352.1137092,1252.954581,4000.83631,2747.881729
RealWordRep_680L42MS3,walk,Test57,w,286.0481595,348.3263895,1957.962717,3191.561851,1233.599134
RealWordRep_680L42MS3,washer,Test59,w,293.2403837,455.009314,1506.799897,4227.93461,2721.134714
RealWordRep_680L42MS3,window,Test64,$other,312.230542,524.8468782,1650.088974,2979.228719,1329.139745
RealWordRep_680L42MS3,wheel,Test70,w,336.4891646,307.4350472,1661.203534,3197.881842,1536.678307
RealWordRep_680L42MS3,running,Test72,$w:r,346.3107778,451.7465566,1436.702655,3376.624931,1939.922276
RealWordRep_680L42MS3,rabbit,Test75,$other,357.4920119,586.6230425,1434.239978,3955.360418,2521.120441
