barename,spkr,age_mos,gender,phones,word,session,t1,t2_ph,transcription,target,testnumber,onset_f1_ifc,onset_f1,onset_f1_ac,qrtr_f1_ifc,qrtr_f1,qrtr_f1_ac,midpt_f1_ifc,midpt_f1,midpt_f1_ac,thrqrtr_f1_ifc,thrqrtr_f1,thrqrtr_f1_ac,endpt_f1_ifc,endpt_f1,endpt_f1_ac,onset_f2_ifc,onset_f2,onset_f2_ac,qrtr_f2_ifc,qrtr_f2,qrtr_f2_ac,midpt_f2_ifc,midpt_f2,midpt_f2_ac,thrqrtr_f2_ifc,thrqrtr_f2,thrqrtr_f2_ac,endpt_f2_ifc,endpt_f2,endpt_f2_ac,onset_f3_ifc,onset_f3,onset_f3_ac,qrtr_f3_ifc,qrtr_f3,qrtr_f3_ac,midpt_f3_ifc,midpt_f3,midpt_f3_ac,thrqrtr_f3_ifc,thrqrtr_f3,thrqrtr_f3_ac,endpt_f3_ifc,endpt_f3,endpt_f3_ac,f0,onset_sec,qrtr_sec,midpt_sec,thrqrtr_sec,endpt_sec,onset_sec_ifc,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,endpt_sec_ifc,onset_sec_ac,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,endpt_sec_ac,f1_onset_med,f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f1_endpt_med,f2_onset_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f2_endpt_med,f3_onset_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,f3_endpt_med,
612_42_child_FS_3_wet_Test_87_w_4_w,612,42,FS,UW1,wet,3,0.095,0.17,w,w,87,427.8,326.9584533,335.2209576,347.5,327.4082912,330.6349926,340,330.6248251,333.1002982,454.1,342.4050345,344.6720796,556.4,360.1378071,364.5054313,1806.5,995.3352117,1013.724784,1810.8,968.4642644,979.3737745,2119.9,969.0509678,996.3042629,1447.9,945.7612108,968.0835236,1024.5,889.2629026,907.5866473,3144.6,3415.15913,4102.981969,3024.5,4271.86859,4242.802018,3111.1,3578.752185,3558.672531,3006.1,3853.043147,3830.811308,3052.8,3718.71025,3611.293209,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,335.2209576,330.6349926,333.1002982,344.6720796,364.5054313,1013.724784,979.3737745,996.3042629,968.0835236,907.5866473,3415.15913,4242.802018,3558.672531,3830.811308,3611.293209,
612_42_child_FS_3_wet_Test_9_w_4_w,612,42,FS,UW1,wet,3,0.095,0.17,w,w,9,391.8,304.9335856,308.7290977,544.9,303.7857561,310.2627966,619.7,334.2245996,352.7569357,647,598.5728944,613.5823177,919.7,633.5700804,639.6549965,1025.7,927.3006622,930.6414849,1150.7,908.8652641,915.821114,1202.7,943.6212243,957.4447791,1246.6,1122.555641,1140.821744,1327.2,1177.836802,1183.509962,2686.8,3394.814799,4216.246221,2799.2,4478.263577,4488.232053,2902.5,4522.493703,4551.700256,3217.1,4505.695196,4430.442044,3967.1,4163.533333,4100.095669,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,308.7290977,310.2627966,352.7569357,613.5823177,639.6549965,930.6414849,915.821114,957.4447791,1140.821744,1183.509962,3394.814799,4478.263577,4522.493703,4430.442044,4100.095669,
612_42_child_FS_3_wheel_Test_54_w_4_w,612,42,FS,UW1,wheel,3,0.095,0.17,w,w,54,423,413.4141038,417.1386541,422.6,400.4870915,401.8824612,402,360.72481,363.7963419,378.5,368.1876776,373.1464515,436,373.294571,378.8990064,2085.6,1033.277138,1110.106945,1891.6,993.3253214,1044.943091,1561.7,783.0187325,792.0014452,975.9,824.6645576,838.7221854,1052.4,835.6881212,845.2862304,3217.2,3431.371246,3413.02152,3236.8,3367.753351,3322.260406,3073.7,3342.484443,3333.158706,3110.5,3439.306469,3414.907764,3089.1,4346.927442,4304.309737,477.3,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,417.1386541,401.8824612,363.7963419,373.1464515,378.8990064,1110.106945,1044.943091,792.0014452,838.7221854,845.2862304,3413.02152,3322.260406,3333.158706,3414.907764,4304.309737,
612_42_child_FS_3_wind_Test_72_w_4_w,612,42,FS,UW1,wind,3,0.095,0.17,w,w,72,514,462.9860438,471.283975,507,459.0805897,459.231064,512.7,503.7083057,507.0356706,607.5,505.963918,528.9990473,528.7,520.2588337,533.3076969,1907,891.7755993,908.3206276,1019.4,912.4759761,928.2629088,816.1,968.4894047,1000.437558,989.9,888.2156863,899.7676177,923.6,910.8592304,921.8091466,3199,3738.646512,3675.927832,2974,2688.662939,2664.998407,2903.6,2847.997471,2810.302745,2937.2,2991.851353,2877.905382,2880.1,3006.064871,2973.851213,401.7,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,471.283975,459.231064,507.0356706,528.9990473,528.7,908.3206276,928.2629088,968.4894047,899.7676177,921.8091466,3675.927832,2688.662939,2847.997471,2937.2,2973.851213,
612_42_child_FS_3_window_Test_26_w_4_w,612,42,FS,UW1,window,3,0.095,0.17,w,w,26,604,481.525666,487.9448622,734.5,762.8023345,743.3565538,766.6,730.1286059,725.9698045,718.4,786.6797218,786.777016,503.3,799.8794629,803.3204598,1568.7,1520.936949,1503.388432,1760.2,1596.896587,1602.951958,2310.7,2162.641056,2202.272088,2308.1,2347.321186,2349.209684,1585.7,2349.519297,2353.23087,2900.5,4406.451246,4420.878853,2332.8,4405.89595,4394.97069,2332,4245.241318,4240.368719,3378.3,4299.416726,4296.219216,2942.6,4356.866597,4367.200033,414.2,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,487.9448622,743.3565538,730.1286059,786.6797218,799.8794629,1520.936949,1602.951958,2202.272088,2347.321186,2349.519297,4406.451246,4394.97069,4240.368719,4296.219216,4356.866597,
613_47_child_FS_4_rabbit_Test_13_r_4_r,613,47,FS,ER1,rabbit,4,0.095,0.17,r,r,13,645.4,492.5142027,499.2284924,866.9,840.1060738,615.1339478,886.1,892.4906952,893.0055927,925,901.8668011,900.8115358,1022.2,927.9081012,922.8746487,1670,1703.407963,1541.793245,1918.5,1815.413052,1753.417097,2017,2016.635042,2040.141938,2042.1,2078.252915,2101.981311,2098,2108.562603,2135.169537,2573.3,3783.902342,3769.836766,2864.3,4267.001197,4057.597339,2845.4,2903.684353,2909.320377,2681.6,2945.663762,2994.331599,2699.5,2975.057867,3027.024934,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,499.2284924,840.1060738,892.4906952,901.8668011,927.9081012,1670,1815.413052,2017,2078.252915,2108.562603,3769.836766,4057.597339,2903.684353,2945.663762,2975.057867,
613_47_child_FS_4_rabbit_Test_77_r_4_r,613,47,FS,ER1,rabbit,4,0.095,0.17,r,r,77,907.5,948.1894142,904.9009155,954.3,977.573933,942.435259,1069.2,1226.738644,1230.301111,1225.8,1210.450445,1183.574898,1272.9,1303.178922,1305.522779,2040.5,2128.633937,2146.434825,2096.6,2052.395833,2029.090501,1935.6,2128.863854,2137.103629,2093.8,2129.644246,2083.253204,2106.1,2151.784663,2152.54088,3044.3,3195.085286,3215.288455,3329.9,3208.340884,3229.399056,3149.2,3468.630712,3487.165231,3244.6,3454.723031,3495.594903,2484.3,3482.39321,3512.14677,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,907.5,954.3,1226.738644,1210.450445,1303.178922,2128.633937,2052.395833,2128.863854,2093.8,2151.784663,3195.085286,3229.399056,3468.630712,3454.723031,3482.39321,
613_47_child_FS_4_rain_Test_68_r_4_r,613,47,FS,ER1,rain,4,0.095,0.17,r,r,68,763.1,341.8808205,920.1441689,789.6,330.1802308,890.2166336,801.5,342.1098069,849.3762429,794.7,361.3446954,849.1113428,834.5,355.5466426,835.604023,1818.9,1916.508446,1896.776495,1975,1982.809381,1978.067641,2224.8,2018.867504,2040.611174,2100.4,2355.624482,2400.465072,2081.9,2452.318873,2475.146806,2971.1,3120.600833,3065.274546,3055.5,3124.392069,3034.761604,3162.3,3245.844864,3208.101721,3020.1,3322.358249,3334.791425,3085.6,3409.74299,3500.243723,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,763.1,789.6,801.5,794.7,834.5,1896.776495,1978.067641,2040.611174,2355.624482,2452.318873,3065.274546,3055.5,3208.101721,3322.358249,3409.74299,
613_47_child_FS_4_raisins_Test_62_r_4_r,613,47,FS,ER1,raisins,4,0.095,0.17,r,r,62,716.3,680.8141447,715.5975858,766.8,776.5414025,778.900182,771.9,766.4582414,756.6603753,773.9,761.0184441,772.7139728,818.2,757.3817776,765.5230773,1904.6,1988.656196,1980.755131,1863.5,1922.005614,1909.256704,1956.2,1881.330119,1876.88836,2092.2,2041.31632,2065.001783,2122.6,2107.755404,2106.945712,3017.8,3069.514729,3060.271355,2969,3115.698302,3074.18792,2621.4,3098.552019,3096.588482,2813.9,3431.880245,3423.923753,2831.1,3313.925653,3327.987535,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,715.5975858,776.5414025,766.4582414,772.7139728,765.5230773,1980.755131,1909.256704,1881.330119,2065.001783,2107.755404,3060.271355,3074.18792,3096.588482,3423.923753,3313.925653,
613_47_child_FS_4_reading_Test_41_r_4_r,613,47,FS,ER1,reading,4,0.095,0.17,r,r,41,463.6,325.8108574,359.2396562,668.6,370.3029382,395.933187,675.1,381.242193,414.1634524,817,389.1635594,423.1663464,457.7,374.4289657,395.4521507,2207.4,2194.361921,2207.780126,2224.2,2374.798146,2382.514363,2212.8,2554.456364,2583.950475,1746.9,2987.486991,3057.461175,1618.7,3325.251682,3324.667468,3459.2,3507.226712,3506.803015,3084.8,3549.599406,3577.22442,3112.9,3537.370425,3631.220387,3284.3,3799.427572,3852.79541,3339.8,3997.780146,3959.388925,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,359.2396562,395.933187,414.1634524,423.1663464,395.4521507,2207.4,2374.798146,2554.456364,2987.486991,3324.667468,3506.803015,3549.599406,3537.370425,3799.427572,3959.388925,
613_47_child_FS_4_red_Test_87_r_4_r,613,47,FS,ER1,red,4,0.095,0.17,r,r,87,554,428.1586464,468.7166396,603.5,485.9627089,567.4066914,620.9,472.6857653,564.9128011,597.8,462.3174266,521.401593,1036.4,359.9950079,1300.934531,1776.8,1771.787088,1705.848514,1718.4,1762.135221,1755.962646,1826,2269.419514,1653.621573,1971.9,2290.48495,1759.854341,2149.1,2040.494836,2007.894874,2470.4,3747.514634,3658.026026,2332.3,3814.200003,2225.12887,2343,3835.894335,2269.815048,2360.8,3939.73178,2320.89969,2812.4,4359.711319,2559.09228,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,468.7166396,567.4066914,564.9128011,521.401593,1036.4,1771.787088,1755.962646,1826,1971.9,2040.494836,3658.026026,2332.3,2343,2360.8,2812.4,
613_47_child_FS_4_red_Test_9_r_4_r,613,47,FS,ER1,red,4,0.095,0.17,r,r,9,588.9,398.5775918,1329.402905,872.8,403.1688351,977.1433531,944.8,351.4093832,937.6528533,955,427.2445021,969.9962538,897.9,460.8842786,987.9598215,1846.4,1124.470832,2185.947145,1998.2,969.5765054,1982.540426,2034.2,943.7897228,2158.047405,2083.4,969.0917177,2180.192392,1392.4,987.5933198,2234.469737,2692.7,2152.142752,3616.665744,2737.3,2009.238045,2778.498366,2963.1,2140.228819,3042.697551,2535.6,2172.0919,3529.030511,2446.5,2223.333335,3793.868255,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,588.9,872.8,937.6528533,955,897.9,1846.4,1982.540426,2034.2,2083.4,1392.4,2692.7,2737.3,2963.1,2535.6,2446.5,
613_47_child_FS_4_ring_Test_18_r_4_r,613,47,FS,ER1,ring,4,0.095,0.17,r,r,18,547.8,397.9217695,422.6639872,969.7,402.189431,425.2349069,699.2,397.5709684,515.5072925,776.3,509.8523528,648.4717792,794.8,345.099551,928.3430262,1417.3,1240.417528,1257.930467,1437.6,1307.471076,1334.406976,1432.4,1346.169724,1364.661213,1719,1371.83502,1391.130874,2008,1791.456665,1766.528696,3137.5,3581.486369,3635.161213,2901.8,3132.839491,2933.496057,2573,2864.520322,2700.353668,2902,2642.557764,2572.339611,3116,2986.41073,2951.944825,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,422.6639872,425.2349069,515.5072925,648.4717792,794.8,1257.930467,1334.406976,1364.661213,1391.130874,1791.456665,3581.486369,2933.496057,2700.353668,2642.557764,2986.41073,
613_47_child_FS_4_rock_Test_12_r_4_r,613,47,FS,ER1,rock,4,0.095,0.17,r,r,12,643,541.2051056,561.5068159,763.1,565.1196618,527.539598,791.5,899.4564915,947.3781419,819.2,931.4671159,955.2241384,850.7,931.1831911,947.9948752,1512.4,1406.782327,1434.286697,1529.6,1461.380872,1533.53172,1670,1644.634144,1721.947775,1867.3,1860.842683,1871.095174,1907.6,1922.153379,1923.420149,2670.8,2559.162955,2528.568559,2674.6,2667.147716,2664.335412,2694.6,2637.821279,2631.442138,2722.3,2680.128894,2670.043594,2754.4,2708.709729,2701.521731,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,561.5068159,565.1196618,899.4564915,931.4671159,931.1831911,1434.286697,1529.6,1670,1867.3,1922.153379,2559.162955,2667.147716,2637.821279,2680.128894,2708.709729,
613_47_child_FS_4_rock_Test_79_r_4_r,613,47,FS,ER1,rock,4,0.095,0.17,r,r,79,773,758.7128792,762.6426248,757.5,752.919103,755.7957554,811.6,692.0033612,704.8266489,914.6,837.2047166,916.067735,985.7,1006.687186,1090.30326,1743.9,1750.471511,1740.306078,1760.2,1790.232983,1759.801882,1765.4,1758.753016,1756.382856,1929,1780.182873,1788.913685,1893.2,1914.992217,1927.920703,3052.4,3487.150416,3557.64684,2555.6,3541.844748,3577.085471,2420.6,2363.101539,2330.49004,2698.6,2411.517561,2460.314766,2678.2,2687.373156,2679.245823,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,762.6426248,755.7957554,704.8266489,914.6,1006.687186,1743.9,1760.2,1758.753016,1788.913685,1914.992217,3487.150416,3541.844748,2363.101539,2460.314766,2679.245823,
613_47_child_FS_4_rocking_Test_55_r_4_r,613,47,FS,ER1,rocking,4,0.095,0.17,r,r,55,896.4,928.9363914,929.5657582,883.1,916.2691432,912.3512017,933.1,958.6472797,960.1962349,1022.4,1046.442511,1032.139578,1117.9,1092.798207,1087.568886,1829.4,1855.993901,1856.811071,1780.5,1807.439382,1800.187557,1810.7,1777.831514,1783.167116,1864.3,1816.867262,1849.477071,1920.2,1897.681009,1933.574055,2547.6,2872.358777,2644.991498,2861.5,2903.928203,2862.091545,3122.2,3075.876519,3082.925781,2535.8,3291.084217,3289.184326,2375.2,3474.565295,3477.436092,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,928.9363914,912.3512017,958.6472797,1032.139578,1092.798207,1855.993901,1800.187557,1783.167116,1849.477071,1920.2,2644.991498,2862.091545,3082.925781,3289.184326,3474.565295,
613_47_child_FS_4_running_Test_60_r_4_r,613,47,FS,ER1,running,4,0.095,0.17,r,r,60,609.4,351.9069432,374.0661735,713.1,336.8892324,351.5529114,725.3,330.4302132,336.7461029,689.8,356.9760539,374.3795337,561.1,374.1422394,392.1629949,1506.3,821.9032339,821.3059314,1460.1,928.5460871,967.3715265,1483.5,962.7187498,950.7857167,1603.3,1007.119361,1015.198888,1813.4,1065.427694,1076.486346,2480.1,1763.24466,1778.177861,2707.4,1810.754252,1869.275593,2894.8,1648.04858,1658.214319,2558.3,1705.664974,1707.258105,2240.3,1826.052684,1818.877807,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,374.0661735,351.5529114,336.7461029,374.3795337,392.1629949,821.9032339,967.3715265,962.7187498,1015.198888,1076.486346,1778.177861,1869.275593,1658.214319,1707.258105,1826.052684,
613_47_child_FS_4_waiting_Test_65_w_4_w,613,47,FS,UW1,waiting,4,0.095,0.17,w,w,65,594.5,462.2912225,457.4566627,678.5,563.6361122,577.3988885,753.5,423.3693553,819.7645735,722.9,352.5016915,869.1432088,658.5,351.0991222,836.3276257,1450.2,3007.118177,819.3705479,1480,3273.125292,1331.11624,1925.9,3307.166394,1553.960241,2203.1,2024.775069,2023.457158,2528,2175.544569,2178.139376,3069.8,4180.7311,4151.26,2820.2,4276.248227,4161.761756,2997.7,4223.644207,4116.617175,2791.9,4267.78182,4236.528868,2993.4,4124.47028,4065.567735,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,462.2912225,577.3988885,753.5,722.9,658.5,1450.2,1480,1925.9,2024.775069,2178.139376,4151.26,4161.761756,4116.617175,4236.528868,4065.567735,
613_47_child_FS_4_walk_Test_58_w_4_w,613,47,FS,UW1,walk,4,0.095,0.17,w,w,58,869.6,1282.218914,1285.379087,852.8,1023.042487,1071.157778,911,855.0225257,845.1930935,965.4,1024.100127,1016.897546,1038.9,1076.134953,1068.95389,1437,1920.765626,1903.327102,1518.9,1556.815981,1537.925271,1619,1529.608549,1436.538061,1709.7,1719.519504,1758.082919,1790,1703.120753,1698.43666,3346.7,4532.369679,3491.653304,3175.8,4560.224766,3627.920318,3246.5,4375.707775,4314.548495,3033.5,4379.966769,4334.513958,2287,4400.942924,4405.056971,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,1282.218914,1023.042487,855.0225257,1016.897546,1068.95389,1903.327102,1537.925271,1529.608549,1719.519504,1703.120753,3491.653304,3627.920318,4314.548495,4334.513958,4400.942924,
613_47_child_FS_4_washer_Test_27_w_4_w,613,47,FS,UW1,washer,4,0.095,0.17,w,w,27,997.1,1083.32174,1055.941559,1000.2,1005.95552,1003.570367,1014.3,1045.643967,997.3625111,1156.7,1166.865295,1166.919873,1063.3,1200.004448,1214.888578,1630.1,1791.513385,1751.226136,1415.4,1524.347984,1528.34145,1408.7,1781.467625,1813.890341,1883.8,1903.392317,1906.775388,1490.8,1930.853061,1938.124755,3392.9,4288.438715,4236.043872,1870,4157.099572,4127.921538,1924.9,3960.307808,3999.499216,2976,3634.625165,3687.149738,2099.3,3573.559075,3757.568687,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,1055.941559,1003.570367,1014.3,1166.865295,1200.004448,1751.226136,1524.347984,1781.467625,1903.392317,1930.853061,4236.043872,4127.921538,3960.307808,3634.625165,3573.559075,
613_47_child_FS_4_watch_Test_50_w_4_w,613,47,FS,UW1,watch,4,0.095,0.17,w,w,50,572.6,398.3703245,413.8591447,383.7,386.1221249,392.0781509,497.5,382.5714731,389.083511,561,370.252531,399.6158601,896.7,369.7210749,387.5184843,1912.3,2174.682982,760.5312701,2218.5,2165.4691,795.6958835,2198.3,2218.355982,2220.346478,2001.7,2201.962684,2176.553376,1619.1,2176.606525,2145.287416,3391.4,3509.132561,3518.885834,3401.9,3501.070932,3495.228345,3489.8,3498.436986,3491.118694,3326.9,3557.389563,3583.438979,3235,3550.45113,3544.083672,356.2,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,413.8591447,386.1221249,389.083511,399.6158601,387.5184843,1912.3,2165.4691,2218.355982,2176.553376,2145.287416,3509.132561,3495.228345,3491.118694,3557.389563,3544.083672,
613_47_child_FS_4_water_Test_45_w_4_w,613,47,FS,UW1,water,4,0.095,0.17,w,w,45,685.3,326.8432555,339.8470262,827.2,550.4462901,553.2561551,859.7,836.5156964,836.6043733,924.9,848.9667597,843.6912679,1069.2,965.3972385,937.4470027,1222.8,1090.800323,1112.827235,1311.2,1080.642354,1092.346907,1417.1,1406.189331,1406.531253,1595.1,1455.228752,1416.200745,1750.8,1602.818991,1662.992691,3081.2,3498.37414,3527.464296,3284.2,4336.747176,4281.554133,2441.1,4433.924841,4425.365105,2841.5,4349.964859,4338.239348,3165.2,4355.084702,4348.643434,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,339.8470262,553.2561551,836.6043733,848.9667597,965.3972385,1112.827235,1092.346907,1406.531253,1455.228752,1662.992691,3498.37414,4281.554133,4425.365105,4338.239348,4348.643434,
613_47_child_FS_4_web_Test_11_w_4_w,613,47,FS,UW1,web,4,0.095,0.17,w,w,11,598.3,437.6355824,451.6638541,644.4,554.0772559,578.4345089,787.6,619.4404944,635.2241933,896.8,967.4095103,935.4110754,988.1,981.4487056,975.9117352,1009.6,899.3668204,915.6215857,1247.2,1004.939427,1016.346262,1444.7,1255.599896,1257.954646,1676,1777.487721,1786.076641,1983.6,1912.478428,1916.803753,2982.5,3503.67958,3594.213251,2487.2,3448.173937,3629.509672,1982.2,4115.819108,4121.882521,1925.6,4057.411209,4085.91218,2124.8,4128.382354,4132.912191,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,451.6638541,578.4345089,635.2241933,935.4110754,981.4487056,915.6215857,1016.346262,1257.954646,1777.487721,1916.803753,3503.67958,3448.173937,4115.819108,4057.411209,4128.382354,
613_47_child_FS_4_web_Test_85_w_4_w,613,47,FS,UW1,web,4,0.095,0.17,w,w,85,705.7,633.2101593,640.923541,880.1,692.2305657,713.0898133,896.8,899.3483939,894.9633026,954.5,903.1615514,900.1226237,988.3,935.7450893,939.7982282,1113,979.7864943,972.0216692,1369.8,1135.504226,1140.263293,1770.2,1525.281976,1507.504975,2032.8,1803.653007,1805.160651,2122.6,1992.347191,2037.751094,3363,3737.126534,3709.625115,3907.7,3626.540517,3723.124022,2652.2,4286.144656,4275.649835,2738.3,4308.713259,4310.437235,2524.7,4271.272497,4283.415107,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,640.923541,713.0898133,896.8,903.1615514,939.7982282,979.7864943,1140.263293,1525.281976,1805.160651,2037.751094,3709.625115,3723.124022,4275.649835,4308.713259,4271.272497,
613_47_child_FS_4_wet_Test_5_w_4_w,613,47,FS,UW1,wet,4,0.095,0.17,w,w,5,555,712.941685,738.0190288,640,707.65472,764.87552,657.3,1305.177236,1277.189662,872.3,1302.931595,1258.207925,993.5,1088.29162,1085.79588,923.3,2145.926861,2184.814828,1064.3,3426.552921,2852.490196,1355.1,3295.531097,3173.375698,1303.3,2238.448451,2392.138717,1461.9,2012.160355,1994.408048,2944.2,3497.959709,3535.173902,2842.4,4336.899483,3665.595043,2271.5,4296.863736,4277.918362,2029.6,4258.910168,4280.688175,2335.9,4271.753515,4258.485887,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,712.941685,707.65472,1277.189662,1258.207925,1085.79588,2145.926861,2852.490196,3173.375698,2238.448451,1994.408048,3497.959709,3665.595043,4277.918362,4258.910168,4258.485887,
613_47_child_FS_4_wet_Test_84_w_4_w,613,47,FS,UW1,wet,4,0.095,0.17,w,w,84,521.1,404.750144,415.4874415,531.7,481.5772508,507.7710519,531,442.4455127,471.4560071,536.1,489.5534494,510.8150885,540.8,519.730955,522.8732436,1859.8,2051.491202,2050.357846,1585.2,2233.389865,2609.172386,1528.1,2190.726993,2253.120637,1759.8,1996.453023,2226.810368,844.1,2520.949411,2406.523093,3209,3474.809753,3475.661078,3129.7,3526.086146,3613.965036,3213.9,3597.973981,3622.351757,3169.8,3587.939284,3651.175765,3187.4,3607.417633,3594.39055,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,415.4874415,507.7710519,471.4560071,510.8150885,522.8732436,2050.357846,2233.389865,2190.726993,1996.453023,2406.523093,3474.809753,3526.086146,3597.973981,3587.939284,3594.39055,
613_47_child_FS_4_wheel_Test_21_wr_4_w,613,47,FS,UW1,wheel,4,0.095,0.17,wr,w,21,614.9,363.6467794,764.6313003,605.7,363.5577952,677.896263,602.3,353.9191332,649.527031,610.2,351.8956708,657.4827125,626.9,355.7638662,664.0278511,2200,2172.475572,2165.138237,2487.8,2400.678952,2447.552379,2341.4,2586.744629,2541.576847,2471,3175.790093,3195.461416,2655.2,3129.118623,3101.618339,3507.6,4358.942136,4360.061761,3067.5,4268.192519,4241.590054,3246.1,4237.573545,4208.498747,3506.5,4228.858258,4226.017286,3850,4192.510615,4172.232461,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,614.9,605.7,602.3,610.2,626.9,2172.475572,2447.552379,2541.576847,3175.790093,3101.618339,4358.942136,4241.590054,4208.498747,4226.017286,4172.232461,
613_47_child_FS_4_wind_Test_44_w_4_w,613,47,FS,UW1,wind,4,0.095,0.17,w,w,44,364.4,320.7216383,329.7835053,686.8,313.0056798,315.8820627,609.9,329.6538995,341.6098897,590.5,374.9405829,395.9199181,683.6,430.0530764,468.9113101,2015.2,791.832535,814.8461034,2084.8,824.7200808,841.1174076,2028.9,810.2865079,823.2724354,1180.3,822.4933262,845.0401515,1456.7,914.8541704,945.3041676,3230,2172.040747,2176.910277,3190.8,2181.156931,2185.469011,3118.3,2198.964613,2190.416909,2813,2258.286713,2238.827026,3026.4,2459.880916,2364.195503,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,329.7835053,315.8820627,341.6098897,395.9199181,468.9113101,814.8461034,841.1174076,823.2724354,845.0401515,945.3041676,2176.910277,2185.469011,2198.964613,2258.286713,2459.880916,
