sound,word,test,ChildWordKey,tran,timeLab,f1,f2,f3,f3f2,ChildID
RealWordRep_012L41MS3,wind,Test60,012L41MS3Test60wind,w,560.1146835,373.8145661,2126.42633,3483.370822,1356.944492,C012
RealWordRep_012L41MS3,ring,Test65,012L41MS3Test65ring,r,594.079381,412.5761556,2268.275725,3587.831066,1319.555341,C012
RealWordRep_012L41MS3,window,Test67,012L41MS3Test67window,w,601.0701476,882.0611626,2198.572778,3956.766434,1758.193656,C012
RealWordRep_012L41MS3,rain,Test73,012L41MS3Test73rain,r,639.9008531,539.1165659,1704.495858,3546.245791,1841.749933,C012
RealWordRep_012L41MS3,running,Test74,012L41MS3Test74running,r,643.135732,625.5830777,3163.449662,3301.434289,137.9846272,C012
RealWordRep_012L41MS3,rabbit,Test76,012L41MS3Test76rabbit,$other,651.5703571,1037.895118,2526.217189,4000.3125,1474.095311,C012
RealWordRep_012L41MS3,rock,Test77,012L41MS3Test77rock,$other,657.0532897,570.0515602,2656.771868,4117.32863,1460.556762,C012
RealWordRep_012L41MS3,red,Test78,012L41MS3Test78red,$other,663.0436226,472.1379475,2564.484824,3755.00962,1190.524796,C012
RealWordRep_012L41MS3,wet,Test86,012L41MS3Test86wet,w,700.1721511,684.5421539,2431.1097,3781.630905,1350.521205,C012
RealWordRep_012L41MS3,web,Test90,012L41MS3Test90web,w:$r,719.6510483,800.4704661,2761.853402,3330.291979,568.4385763,C012
RealWordRep_014L50MS4,red,Test6,014L50MS4Test6red,$w:r,81.94283018,508.7248436,1743.394169,3262.596021,1519.201852,C014
RealWordRep_014L50MS4,web,Test9,014L50MS4Test9web,w:$r,94.61072875,276.0925475,2177.860383,3768.669074,1590.808691,C014
RealWordRep_014L50MS4,rock,Test12,014L50MS4Test12rock,$w:r,108.0752387,533.9367117,1805.316922,2845.894207,1040.577285,C014
RealWordRep_014L50MS4,wet,Test14,014L50MS4Test14wet,w,130.1004804,554.3795584,2653.497303,3936.251227,1282.753924,C014
RealWordRep_014L50MS4,rabbit,Test16,014L50MS4Test16rabbit,$w:r,138.7200305,569.5422665,2498.037826,3975.933589,1477.895763,C014
RealWordRep_014L50MS4,waiting,Test19,014L50MS4Test19waiting,$other,159.0148411,568.0577175,2780.667504,3879.246628,1098.579124,C014
RealWordRep_014L50MS4,window,Test20,014L50MS4Test20window,$other,163.107365,398.181875,2819.86802,3747.713462,927.8454424,C014
RealWordRep_014L50MS4,raisins,Test22,014L50MS4Test22raisins,$w:r,173.075981,507.6282032,2050.495905,3568.754246,1518.25834,C014
RealWordRep_014L50MS4,rocking,Test28,014L50MS4Test28rocking,$w,202.1059525,872.1778418,2478.568372,4095.299457,1616.731084,C014
RealWordRep_014L50MS4,rain,Test31,014L50MS4Test31rain,$w,221.0353958,698.6160576,2364.784172,3677.473894,1312.689723,C014
RealWordRep_014L50MS4,running,Test34,014L50MS4Test34running,$w:r,233.3377897,483.0414825,2214.507818,3881.631846,1667.124028,C014
RealWordRep_014L50MS4,wind,Test41,014L50MS4Test41wind,w,274.1074916,830.7061015,2299.553613,4107.293271,1807.739658,C014
RealWordRep_014L50MS4,water,Test58,014L50MS4Test58water,w,349.8411574,389.841756,2193.279579,3539.257953,1345.978374,C014
RealWordRep_014L50MS4,ring,Test59,014L50MS4Test59ring,$w:r,353.8320523,816.9788607,1611.085348,3286.730448,1675.6451,C014
RealWordRep_014L50MS4,watch,Test60,014L50MS4Test60watch,w,357.7172018,451.5872186,1933.478441,3620.105353,1686.626912,C014
RealWordRep_014L50MS4,washer,Test66,014L50MS4Test66washer,w,388.6277094,666.6072078,3005.065956,4632.671848,1627.605892,C014
RealWordRep_014L50MS4,wheel,Test71,014L50MS4Test71wheel,$other,418.4090368,359.4601727,2508.926726,3634.338559,1125.411833,C014
RealWordRep_014L50MS4,walk,Test73,014L50MS4Test73walk,w,425.8333681,442.4133763,2598.184609,3257.350953,659.166344,C014
RealWordRep_014L50MS4,rock,Test80,014L50MS4Test80rock,$w,455.6460799,672.3952993,1370.223512,3331.08465,1960.861139,C014
RealWordRep_014L50MS4,wet,Test81,014L50MS4Test81wet,$hw,459.2455905,848.9008811,2395.865888,3723.690642,1327.824754,C014
RealWordRep_014L50MS4,web,Test82,014L50MS4Test82web,$other,462.9265564,518.4521283,1948.301844,3795.060327,1846.758483,C014
RealWordRep_014L50MS4,red,Test87,014L50MS4Test87red,$other,491.2233751,516.2654671,2548.256264,3970.612588,1422.356324,C014
RealWordRep_014L50MS4,rabbit,Test88,014L50MS4Test88rabbit,$w:r,494.6257258,718.2474068,1958.64677,3658.593814,1699.947044,C014
RealWordRep_015L42MS3,web,Test1,015L42MS3Test1web,w,260.6951051,752.0862412,2457.632881,3849.017827,1391.384946,C015
RealWordRep_015L42MS3,wet,Test7,015L42MS3Test7wet,w:$r,302.8428154,517.3703227,3083.21113,3930.757389,847.5462587,C015
RealWordRep_015L42MS3,rock,Test10,015L42MS3Test10rock,$w,325.5838626,422.683078,2325.080919,3338.161529,1013.080609,C015
RealWordRep_015L42MS3,rabbit,Test13,015L42MS3Test13rabbit,$w,387.1187114,1082.461952,2684.136895,4224.937898,1540.801004,C015
RealWordRep_015L42MS3,red,Test15,015L42MS3Test15red,$w,404.9873174,588.7379961,2728.841725,3390.163048,661.3213233,C015
RealWordRep_015L42MS3,raisins,Test19,015L42MS3Test19raisins,$w,425.4611872,851.8948258,2025.008081,3693.097806,1668.089725,C015
RealWordRep_015L42MS3,rain,Test23,015L42MS3Test23rain,$w,475.64004,1034.873302,2747.972561,3901.669031,1153.69647,C015
RealWordRep_015L42MS3,watch,Test26,015L42MS3Test26watch,w,491.1903811,911.5947633,1767.481107,3550.803199,1783.322091,C015
RealWordRep_015L42MS3,water,Test32,015L42MS3Test32water,w,523.2014022,945.0678041,2486.363846,3773.820387,1287.456541,C015
RealWordRep_015L42MS3,running,Test34,015L42MS3Test34running,$w:r,545.2758965,1059.381832,2151.76104,3226.754355,1074.993315,C015
RealWordRep_015L42MS3,reading,Test36,015L42MS3Test36reading,$w,583.7365648,1464.461785,2929.53141,4347.364543,1417.833133,C015
RealWordRep_015L42MS3,rocking,Test47,015L42MS3Test47rocking,$w,668.0432656,728.3220706,2299.599973,3550.583486,1250.983513,C015
RealWordRep_015L42MS3,window,Test57,015L42MS3Test57window,w,782.6761099,825.53389,2220.194008,3774.888077,1554.694069,C015
RealWordRep_015L42MS3,walk,Test58,015L42MS3Test58walk,w,786.2454866,1094.567988,2004.302702,3195.050232,1190.74753,C015
RealWordRep_015L42MS3,wind,Test59,015L42MS3Test59wind,w,790.3459844,1282.57787,3214.636006,4664.766515,1450.13051,C015
RealWordRep_015L42MS3,ring,Test61,015L42MS3Test61ring,$w,874.9081745,437.3053959,1881.088914,3290.747154,1409.65824,C015
RealWordRep_015L42MS3,washer,Test72,015L42MS3Test72washer,w,1290.727618,882.8804736,1883.285086,3512.794384,1629.509298,C015
RealWordRep_015L42MS3,waiting,Test73,015L42MS3Test73waiting,w,1318.715498,890.9890435,2284.91613,4324.748086,2039.831956,C015
RealWordRep_015L42MS3,wheel,Test74,015L42MS3Test74wheel,w,1323.043324,686.1467532,2168.398378,3356.747483,1188.349105,C015
RealWordRep_015L42MS3,red,Test75,015L42MS3Test75red,$w,1326.49994,832.7890981,2341.52715,3474.682654,1133.155504,C015
RealWordRep_015L42MS3,wet,Test80,015L42MS3Test80wet,w,1357.19694,1572.488105,3174.888181,4416.128257,1241.240076,C015
RealWordRep_015L42MS3,rabbit,Test86,015L42MS3Test86rabbit,$w,1454.920121,798.5231483,2609.864748,4218.861343,1608.996595,C015
RealWordRep_015L42MS3,web,Test87,015L42MS3Test87web,w,1459.443862,535.2096845,2100.513729,3672.229661,1571.715932,C015
RealWordRep_015L42MS3,rock,Test89,015L42MS3Test89rock,$w,1480.605009,550.5519338,2349.113066,3450.240676,1101.127609,C015
RealWordRep_018L46MS4,web,Test1,018L46MS4Test1web,w,237.4106674,416.9111106,2180.512493,3612.834615,1432.322121,C018
RealWordRep_018L46MS4,wet,Test3,018L46MS4Test3wet,w:$r,243.6719944,349.1718578,1733.870922,3344.002055,1610.131132,C018
RealWordRep_018L46MS4,rabbit,Test6,018L46MS4Test6rabbit,$w:r,259.3557453,394.2129206,1902.62105,3344.600322,1441.979272,C018
RealWordRep_018L46MS4,rock,Test12,018L46MS4Test12rock,$w,290.1781994,331.5138172,2024.246598,3563.81042,1539.563822,C018
RealWordRep_018L46MS4,red,Test15,018L46MS4Test15red,$w:r,307.9128363,416.7204585,2070.186288,4118.910649,2048.724361,C018
RealWordRep_018L46MS4,ring,Test22,018L46MS4Test22ring,$w,339.3217608,369.5894136,1959.499194,3499.395774,1539.896579,C018
RealWordRep_018L46MS4,rocking,Test25,018L46MS4Test25rocking,$w,350.1453803,557.5828431,1512.886727,3370.662118,1857.775391,C018
RealWordRep_018L46MS4,rain,Test31,018L46MS4Test31rain,$w,388.6204074,655.4360252,2287.298936,3752.043995,1464.74506,C018
RealWordRep_018L46MS4,wheel,Test35,018L46MS4Test35wheel,$other,410.142045,855.9742835,1950.601517,3367.294031,1416.692514,C018
RealWordRep_018L46MS4,raisins,Test38,018L46MS4Test38raisins,$w:r,537.9743214,547.1114429,1278.093313,3454.768302,2176.674989,C018
RealWordRep_018L46MS4,walk,Test49,018L46MS4Test49walk,w,692.0159824,314.2432817,2234.863982,3462.911389,1228.047407,C018
RealWordRep_018L46MS4,water,Test58,018L46MS4Test58water,w,816.5655889,525.5867031,2237.621653,3727.566167,1489.944514,C018
RealWordRep_018L46MS4,running,Test62,018L46MS4Test62running,$w:r,880.6671653,967.934275,2681.07448,4147.971364,1466.896884,C018
RealWordRep_018L46MS4,waiting,Test65,018L46MS4Test65waiting,w,893.5660235,400.0193714,1907.236121,3902.915071,1995.678951,C018
RealWordRep_018L46MS4,wind,Test67,018L46MS4Test67wind,$other,901.1108046,393.6018449,2103.311202,3846.241526,1742.930324,C018
RealWordRep_018L46MS4,window,Test68,018L46MS4Test68window,w,904.6120617,323.7530651,1668.083573,3674.785528,2006.701955,C018
RealWordRep_018L46MS4,watch,Test71,018L46MS4Test71watch,w,976.4357703,586.0690239,1352.874104,3896.110608,2543.236504,C018
RealWordRep_018L46MS4,reading,Test73,018L46MS4Test73reading,$w,994.4690414,539.5543305,1756.8,3265.390764,1508.590765,C018
RealWordRep_018L46MS4,rock,Test76,018L46MS4Test76rock,$w:r,1008.449184,977.4326393,2021.641414,4079.756999,2058.115584,C018
RealWordRep_018L46MS4,rabbit,Test78,018L46MS4Test78rabbit,$w:r,1016.381363,405.1206564,1755.209094,4109.844706,2354.635613,C018
RealWordRep_018L46MS4,wet,Test79,018L46MS4Test79wet,w:$r,1020.613982,1599.456817,3072.480283,4513.396304,1440.916021,C018
RealWordRep_018L46MS4,red,Test87,018L46MS4Test87red,$w,1054.947429,906.8424423,2606.012781,3370.431572,764.4187916,C018
RealWordRep_018L46MS4,web,Test89,018L46MS4Test89web,$r:w,1061.734081,945.926499,1764.209033,3537.338585,1773.129552,C018
RealWordRep_019L48FS4,wet,Test4,019L48FS4Test4wet,w,166.3169955,585.9546937,1605.104502,3301.676364,1696.571862,C019
RealWordRep_019L48FS4,rock,Test6,019L48FS4Test6rock,$w,174.7019683,786.3275791,1313.913762,3411.092714,2097.178953,C019
RealWordRep_019L48FS4,rabbit,Test10,019L48FS4Test10rabbit,$w,190.9361848,718.4211937,786.8685386,3051.060884,2264.192345,C019
RealWordRep_019L48FS4,web,Test11,019L48FS4Test11web,w,194.7434286,448.8200861,2202.369872,3008.094067,805.7241951,C019
RealWordRep_019L48FS4,red,Test12,019L48FS4Test12red,$w,208.2314693,560.2286819,1633.747564,3719.146328,2085.398764,C019
RealWordRep_019L48FS4,watch,Test20,019L48FS4Test20watch,w,240.6917263,566.5951795,1640.58765,3614.419491,1973.831841,C019
RealWordRep_019L48FS4,rain,Test24,019L48FS4Test24rain,$w,255.2499295,704.0882286,1782.209795,3306.460278,1524.250483,C019
RealWordRep_019L48FS4,rocking,Test28,019L48FS4Test28rocking,$w,274.0110803,587.8401064,2461.863513,3702.450876,1240.587363,C019
RealWordRep_019L48FS4,washer,Test30,019L48FS4Test30washer,w,289.3156671,545.509896,2542.390813,3700.161357,1157.770545,C019
RealWordRep_019L48FS4,wheel,Test32,019L48FS4Test32wheel,w,305.1046661,726.9939636,1437.460474,3778.606966,2341.146492,C019
RealWordRep_019L48FS4,wind,Test34,019L48FS4Test34wind,w,313.2405564,587.36406,2500.58941,3925.779219,1425.189809,C019
RealWordRep_019L48FS4,reading,Test36,019L48FS4Test36reading,$w,342.7449594,365.3829115,1986.485606,3264.214375,1277.728769,C019
RealWordRep_019L48FS4,running,Test40,019L48FS4Test40running,$w,365.9995792,912.1383389,2503.35977,4502.958015,1999.598246,C019
RealWordRep_019L48FS4,water,Test51,019L48FS4Test51water,w,421.7583791,584.7892321,1761.26771,3941.954055,2180.686345,C019
RealWordRep_019L48FS4,waiting,Test59,019L48FS4Test59waiting,w,458.7737188,659.1357823,2645.338398,3729.829314,1084.490915,C019
RealWordRep_019L48FS4,walk,Test62,019L48FS4Test62walk,$other,470.8714296,531.202211,1644.261143,3705.293619,2061.032476,C019
RealWordRep_019L48FS4,raisins,Test65,019L48FS4Test65raisins,$w,482.3984338,702.1187857,1331.085221,3367.82195,2036.73673,C019
RealWordRep_019L48FS4,ring,Test66,019L48FS4Test66ring,$w,486.3986748,509.8870027,1442.853638,3578.294009,2135.440371,C019
RealWordRep_019L48FS4,window,Test73,019L48FS4Test73window,w,533.1670765,423.482261,1845.820201,3193.829966,1348.009765,C019
RealWordRep_019L48FS4,rock,Test76,019L48FS4Test76rock,$w,546.7729055,752.5993344,2612.799442,4102.751237,1489.951795,C019
RealWordRep_019L48FS4,rabbit,Test84,019L48FS4Test84rabbit,$other,593.1655679,806.8526228,1926.494636,3929.610664,2003.116028,C019
RealWordRep_019L48FS4,red,Test86,019L48FS4Test86red,$w,603.5620152,609.1440452,1737.184681,3703.375703,1966.191021,C019
RealWordRep_019L48FS4,web,Test88,019L48FS4Test88web,w,612.3552611,429.4000214,1839.617027,3751.369238,1911.752211,C019
RealWordRep_019L48FS4,wet,Test90,019L48FS4Test90wet,w,623.1320807,384.3742345,1908.196582,3212.837174,1304.640592,C019
RealWordRep_020L48FS4,rabbit,Test2,020L48FS4Test2rabbit,r:$w,131.0868664,632.7886619,1979.383495,2639.76438,660.3808851,C020
RealWordRep_020L48FS4,wet,Test6,020L48FS4Test6wet,w,148.8574997,599.6008235,1068.56124,2922.267948,1853.706708,C020
RealWordRep_020L48FS4,web,Test9,020L48FS4Test9web,w,161.1196455,544.1699158,1642.856996,3767.541588,2124.684592,C020
RealWordRep_020L48FS4,rock,Test12,020L48FS4Test12rock,r,171.7094548,363.9331031,1647.792465,2499.114285,851.3218202,C020
RealWordRep_020L48FS4,red,Test14,020L48FS4Test14red,r,199.0063979,426.6979844,1835.180786,3809.778941,1974.598155,C020
RealWordRep_020L48FS4,running,Test19,020L48FS4Test19running,r:$w,221.234018,553.9504366,1840.195719,3370.801554,1530.605836,C020
RealWordRep_020L48FS4,rocking,Test21,020L48FS4Test21rocking,r,229.2962431,580.8740625,1043.205151,3745.311851,2702.1067,C020
RealWordRep_020L48FS4,walk,Test22,020L48FS4Test22walk,w,236.8891136,447.0479065,980.4499231,3198.93199,2218.482067,C020
RealWordRep_020L48FS4,ring,Test27,020L48FS4Test27ring,r,257.2709223,349.1967841,1989.56692,3255.047627,1265.480708,C020
RealWordRep_020L48FS4,water,Test31,020L48FS4Test31water,w,281.2308739,732.7904004,1183.681121,3730.985403,2547.304281,C020
RealWordRep_020L48FS4,window,Test32,020L48FS4Test32window,w,285.2823192,537.8688334,2152.282285,3655.093633,1502.811349,C020
RealWordRep_020L48FS4,raisins,Test35,020L48FS4Test35raisins,r:$w,303.4497282,552.7311803,2216.322604,3291.224008,1074.901403,C020
RealWordRep_020L48FS4,washer,Test40,020L48FS4Test40washer,w:$r,329.3365179,823.6142185,2297.142603,4578.665356,2281.522753,C020
RealWordRep_020L48FS4,watch,Test48,020L48FS4Test48watch,w,364.2054327,703.1113422,3345.662916,4598.998927,1253.336011,C020
RealWordRep_020L48FS4,wheel,Test52,020L48FS4Test52wheel,w,378.4947093,813.5479263,2404.281614,2955.456481,551.1748665,C020
RealWordRep_020L48FS4,waiting,Test54,020L48FS4Test54waiting,w,388.3595464,633.7613034,1439.571962,3828.78728,2389.215318,C020
RealWordRep_020L48FS4,wind,Test65,020L48FS4Test65wind,w,434.408305,370.4572812,2520.53036,3743.060072,1222.529712,C020
RealWordRep_020L48FS4,reading,Test67,020L48FS4Test67reading,r:$w,441.4261124,447.4055844,1833.758023,3200.902189,1367.144165,C020
RealWordRep_020L48FS4,rain,Test73,020L48FS4Test73rain,r:$w,474.0449022,602.2700879,2107.291525,3090.236303,982.9447779,C020
RealWordRep_020L48FS4,web,Test76,020L48FS4Test76web,w,517.63303,386.7068011,2365.574404,3891.190732,1525.616328,C020
RealWordRep_020L48FS4,wet,Test78,020L48FS4Test78wet,w,530.4550218,508.704328,3293.390789,4752.958926,1459.568137,C020
RealWordRep_020L48FS4,rabbit,Test79,020L48FS4Test79rabbit,r:$w,533.7282422,563.0887718,2535.001839,3601.425333,1066.423494,C020
RealWordRep_020L48FS4,rock,Test85,020L48FS4Test85rock,r,556.8799216,537.4383499,2194.282679,4069.635539,1875.35286,C020
RealWordRep_020L48FS4,red,Test88,020L48FS4Test88red,r:$w,572.2974088,487.4520796,1876.897742,3012.747965,1135.850223,C020
RealWordRep_021L41FS3,rabbit,Test5,021L41FS3Test5rabbit,$w:r,147.8765181,696.7550421,1314.401058,3294.737117,1980.336058,C021
RealWordRep_021L41FS3,rock,Test6,021L41FS3Test6rock,$w:r,152.2956394,1039.543709,1479.113013,3426.437915,1947.324902,C021
RealWordRep_021L41FS3,red,Test9,021L41FS3Test9red,$w:r,164.9459607,618.9019348,1352.46878,3510.478145,2158.009364,C021
RealWordRep_021L41FS3,web,Test10,021L41FS3Test10web,w:$r,168.958384,138.1664072,1357.312006,3639.975198,2282.663192,C021
RealWordRep_021L41FS3,wet,Test13,021L41FS3Test13wet,w,181.3973331,1152.448952,1937.763265,4050.695,2112.931734,C021
RealWordRep_021L41FS3,running,Test20,021L41FS3Test20running,$w,221.3254635,926.6103587,1498.890747,3523.300603,2024.409856,C021
RealWordRep_021L41FS3,waiting,Test24,021L41FS3Test24waiting,$other,243.4455742,387.9035922,2684.184435,4250.591564,1566.407129,C021
RealWordRep_021L41FS3,ring,Test25,021L41FS3Test25ring,$w:r,247.5459906,655.5454586,1685.64929,3495.852513,1810.203224,C021
RealWordRep_021L41FS3,water,Test27,021L41FS3Test27water,w,255.8229674,933.741749,1474.853,3865.897656,2391.044655,C021
RealWordRep_021L41FS3,rocking,Test32,021L41FS3Test32rocking,$w,287.8292646,752.9456898,1152.244626,3179.361001,2027.116376,C021
RealWordRep_021L41FS3,raisins,Test33,021L41FS3Test33raisins,$w,293.4038195,1108.314398,1856.042923,3234.750755,1378.707831,C021
RealWordRep_021L41FS3,wind,Test35,021L41FS3Test35wind,w,302.4944611,434.756715,1620.778075,3038.790892,1418.012817,C021
RealWordRep_021L41FS3,watch,Test39,021L41FS3Test39watch,w,325.5272437,677.6974898,825.3246595,3406.283239,2580.95858,C021
RealWordRep_021L41FS3,wheel,Test51,021L41FS3Test51wheel,w,388.0778023,485.289962,2420.925946,4079.125811,1658.199865,C021
RealWordRep_021L41FS3,washer,Test52,021L41FS3Test52washer,w,392.3595796,934.3163734,1406.56198,3646.772375,2240.210394,C021
RealWordRep_021L41FS3,rain,Test56,021L41FS3Test56rain,$w,412.5308972,740.5179767,1836.121745,3624.29994,1788.178195,C021
RealWordRep_021L41FS3,reading,Test70,021L41FS3Test70reading,$w,537.4800864,1502.494505,3300.992849,5101.717082,1800.724233,C021
RealWordRep_021L41FS3,walk,Test72,021L41FS3Test72walk,w,586.7700359,827.3860394,1590.680452,3726.809058,2136.128606,C021
RealWordRep_021L41FS3,window,Test73,021L41FS3Test73window,$other,591.150614,1195.091004,2283.449424,3727.764214,1444.314791,C021
RealWordRep_021L41FS3,web,Test75,021L41FS3Test75web,w,599.6115583,1296.197328,2902.932519,4306.466328,1403.533809,C021
RealWordRep_021L41FS3,red,Test83,021L41FS3Test83red,$w:r,640.157317,885.2207541,1270.209243,3055.339375,1785.130132,C021
RealWordRep_021L41FS3,rock,Test87,021L41FS3Test87rock,$w,659.3954087,864.1848442,1575.326001,3294.55005,1719.224049,C021
RealWordRep_021L41FS3,wet,Test88,021L41FS3Test88wet,w,666.3097974,618.9358392,2350.2688,4171.902991,1821.634192,C021
RealWordRep_021L41FS3,rabbit,Test90,021L41FS3Test90rabbit,$w,675.7639605,476.075473,1439.167686,3389.88652,1950.718834,C021
RealWordRep_024L43MA3,rock,Test4,024L43MA3Test4rock,$w,86.67840292,594.7027492,1900.127465,3366.873752,1466.746286,C024
RealWordRep_024L43MA3,wet,Test5,024L43MA3Test5wet,w,90.24564069,507.5776518,2833.920914,3929.938555,1096.017642,C024
RealWordRep_024L43MA3,red,Test7,024L43MA3Test7red,$w:r,96.3289533,582.0577509,1580.624919,3466.269302,1885.644384,C024
RealWordRep_024L43MA3,walk,Test9,024L43MA3Test9walk,w,104.2201859,431.8742946,1813.850106,3429.747321,1615.897215,C024
RealWordRep_024L43MA3,web,Test10,024L43MA3Test10web,w,108.7575789,583.7344441,2066.758718,3766.891894,1700.133176,C024
RealWordRep_024L43MA3,watch,Test13,024L43MA3Test13watch,w,141.6700286,555.947769,2442.139916,4234.369248,1792.229332,C024
RealWordRep_024L43MA3,rain,Test19,024L43MA3Test19rain,$w,170.113862,554.6013125,2669.193741,4055.331913,1386.138172,C024
RealWordRep_024L43MA3,raisins,Test21,024L43MA3Test21raisins,$other,177.0971967,766.7052832,1275.435259,3770.807562,2495.372303,C024
RealWordRep_024L43MA3,reading,Test24,024L43MA3Test24reading,r:$w,187.7046616,837.3981398,2067.964505,3800.007424,1732.04292,C024
RealWordRep_024L43MA3,window,Test27,024L43MA3Test27window,$other,209.9108855,482.9301107,1730.66563,3030.347615,1299.681986,C024
RealWordRep_024L43MA3,waiting,Test31,024L43MA3Test31waiting,w,227.2650844,604.1815825,1687.628865,3724.449813,2036.820948,C024
RealWordRep_024L43MA3,wheel,Test37,024L43MA3Test37wheel,w:$r,301.256674,1214.759582,2129.681583,4055.31347,1925.631887,C024
RealWordRep_024L43MA3,rocking,Test46,024L43MA3Test46rocking,$w,336.6830812,598.7422228,1818.846511,3328.846997,1510.000486,C024
RealWordRep_024L43MA3,ring,Test51,024L43MA3Test51ring,$w:r,356.1490207,924.9002254,2483.240138,4089.663032,1606.422894,C024
RealWordRep_024L43MA3,running,Test67,024L43MA3Test67running,$w,428.369554,691.5857953,2154.239731,3941.737343,1787.497612,C024
